Zeit	Einstrahlung auf die Horizontale (kWh/m²)	Diffusstrahlung auf die Horizontale (kWh/m²)	Außentemperatur (°C)	Freifläche 01-Fläche Süd: Sonnenhöhe (rad)	Freifläche 01-Fläche Süd: Einstrahlung auf die geneigte Fläche (kWh/m²)	Freifläche 01-Fläche Süd: Modultemperatur (°C)	Eingespeiste Energie kWh
2018-10-14 07:00:00	0.0	0.0	4.8	-9.2962	0.0	4.83	0.0
2018-10-14 08:00:00	0.0	0.0	4.4	-1.4589	0.0	4.42	0.0
2018-10-14 09:00:00	0.037	0.032145	4.5	5.3039	0.056496	5.55	12.851
2018-10-14 10:00:00	0.12	0.072872	4.9	10.61	0.24151	9.45	28.971
2018-10-14 11:00:00	0.179	0.091764	5.7	14.084	0.35994	12.65	204.91
2018-10-14 12:00:00	0.213	0.087936	5.9	15.43	0.44973	14.7	245.05
2018-10-14 13:00:00	0.184	0.095977	6.3	14.522	0.36312	13.55	207.7
2018-10-14 14:00:00	0.127	0.081008	5.9	11.445	0.23905	10.76	37.814
2018-10-14 15:00:00	0.062	0.043324	5.3	6.4687	0.13326	8.05	13.364
2018-10-14 16:00:00	0.005	0.00495	4.9	-0.039677	0.0047645	5.15	0.11279
2018-10-14 17:00:00	0.0	0.0	4.2	-7.6957	0.0	4.25	0.0
2018-10-14 18:00:00	0.0	0.0	3.7	-16.136	0.0	3.73	0.0
2018-10-14 19:00:00	0.0	0.0	3.4	-25.018	0.0	3.42	0.0
2018-10-14 20:00:00	0.0	0.0	3.4	-33.985	0.0	3.4	0.0
2018-10-14 21:00:00	0.0	0.0	3.1	-42.6	0.0	3.12	0.0
2018-10-14 22:00:00	0.0	0.0	3.0	-50.225	0.0	3.01	0.0
2018-10-14 23:00:00	0.0	0.0	3.0	-55.872	0.0	3.0	0.0
2018-10-15 00:00:00	0.0	0.0	3.2	-58.09	0.0	3.19	0.0
2018-10-15 01:00:00	0.0	0.0	3.3	-56.488	0.0	3.29	0.0
2018-10-15 02:00:00	0.0	0.0	3.4	-51.407	0.0	3.39	0.0
2018-10-15 03:00:00	0.0	0.0	3.6	-44.101	0.0	3.59	0.0
2018-10-15 04:00:00	0.0	0.0	3.4	-35.632	0.0	3.41	0.0
2018-10-15 05:00:00	0.0	0.0	3.3	-26.698	0.0	3.31	0.0
2018-10-15 06:00:00	0.0	0.0	3.3	-17.767	0.0	3.3	0.0
2018-10-15 07:00:00	0.0	0.0	3.1	-9.2052	0.0	3.11	0.0
2018-10-15 08:00:00	0.0	0.0	3.3	-1.355	0.0	3.29	0.0
2018-10-15 09:00:00	0.042	0.034575	3.7	5.4241	0.072841	5.03	14.857
2018-10-15 10:00:00	0.121	0.074303	4.1	10.749	0.23955	8.63	30.4
2018-10-15 11:00:00	0.191	0.084092	5.1	14.241	0.40549	12.89	223.3
2018-10-15 12:00:00	0.203	0.10118	5.4	15.604	0.39835	13.27	226.8
2018-10-15 13:00:00	0.076	0.073446	5.6	14.707	0.076001	7.42	61.693
2018-10-15 14:00:00	0.033	0.032331	5.6	11.637	0.032158	6.3	12.293
2018-10-15 15:00:00	0.019	0.018632	5.5	6.6632	0.018682	5.89	3.5496
2018-10-15 16:00:00	0.001	0.00099	5.3	0.15419	0.0009529	5.35	0.0
2018-10-15 17:00:00	0.0	0.0	5.1	-7.5039	0.0	5.11	0.0
2018-10-15 18:00:00	0.0	0.0	5.2	-15.946	0.0	5.2	0.0
2018-10-15 19:00:00	0.0	0.0	5.1	-24.829	0.0	5.11	0.0
2018-10-15 20:00:00	0.0	0.0	5.2	-33.796	0.0	5.2	0.0
2018-10-15 21:00:00	0.0	0.0	4.6	-42.409	0.0	4.63	0.0
2018-10-15 22:00:00	0.0	0.0	4.2	-50.031	0.0	4.22	0.0
2018-10-15 23:00:00	0.0	0.0	4.2	-55.679	0.0	4.2	0.0
2018-10-16 00:00:00	0.0	0.0	4.5	-57.905	0.0	4.48	0.0
2018-10-16 01:00:00	0.0	0.0	4.0	-56.332	0.0	4.02	0.0
2018-10-16 02:00:00	0.0	0.0	3.6	-51.283	0.0	3.62	0.0
2018-10-16 03:00:00	0.0	0.0	3.6	-43.999	0.0	3.6	0.0
2018-10-16 04:00:00	0.0	0.0	4.0	-35.543	0.0	3.98	0.0
2018-10-16 05:00:00	0.0	0.0	4.3	-26.612	0.0	4.28	0.0
2018-10-16 06:00:00	0.0	0.0	4.5	-17.678	0.0	4.49	0.0
2018-10-16 07:00:00	0.0	0.0	4.7	-9.1074	0.0	4.69	0.0
2018-10-16 08:00:00	0.0	0.0	5.0	-1.2442	0.0	4.98	0.0
2018-10-16 09:00:00	0.023	0.022381	5.1	5.5514	0.023487	5.53	5.523
2018-10-16 10:00:00	0.049	0.047722	5.9	10.895	0.048569	6.79	30.609
2018-10-16 11:00:00	0.093	0.086761	6.2	14.406	0.09983	8.11	79.877
2018-10-16 12:00:00	0.071	0.069325	6.5	15.784	0.069432	7.89	56.418
2018-10-16 13:00:00	0.066	0.064466	6.2	14.899	0.064556	7.5	51.987
2018-10-16 14:00:00	0.028	0.027356	5.3	11.835	0.027414	5.93	8.844
2018-10-16 15:00:00	0.03	0.029147	5.2	6.863	0.030474	5.81	9.9448
2018-10-16 16:00:00	0.004	0.00396	4.9	0.35281	0.0038116	5.02	0.056403
2018-10-16 17:00:00	0.0	0.0	4.9	-7.3077	0.0	4.91	0.0
2018-10-16 18:00:00	0.0	0.0	4.9	-15.753	0.0	4.9	0.0
2018-10-16 19:00:00	0.0	0.0	4.9	-24.637	0.0	4.9	0.0
2018-10-16 20:00:00	0.0	0.0	5.1	-33.603	0.0	5.09	0.0
2018-10-16 21:00:00	0.0	0.0	4.8	-42.213	0.0	4.81	0.0
2018-10-16 22:00:00	0.0	0.0	5.4	-49.832	0.0	5.37	0.0
2018-10-16 23:00:00	0.0	0.0	5.6	-55.481	0.0	5.59	0.0
2018-10-17 00:00:00	0.0	0.0	5.3	-57.714	0.0	5.31	0.0
2018-10-17 01:00:00	0.0	0.0	5.1	-56.17	0.0	5.11	0.0
2018-10-17 02:00:00	0.0	0.0	5.0	-51.151	0.0	5.01	0.0
2018-10-17 03:00:00	0.0	0.0	4.9	-43.89	0.0	4.91	0.0
2018-10-17 04:00:00	0.0	0.0	4.9	-35.446	0.0	4.9	0.0
2018-10-17 05:00:00	0.0	0.0	4.9	-26.52	0.0	4.9	0.0
2018-10-17 06:00:00	0.0	0.0	4.7	-17.582	0.0	4.71	0.0
2018-10-17 07:00:00	0.0	0.0	4.5	-9.0028	0.0	4.51	0.0
2018-10-17 08:00:00	0.0	0.0	4.4	-1.1266	0.0	4.41	0.0
2018-10-17 09:00:00	0.021	0.020549	4.4	5.6856	0.020934	4.4	4.5382
2018-10-17 10:00:00	0.02	0.019468	4.6	11.047	0.019733	4.96	4.1925
2018-10-17 11:00:00	0.015	0.014575	4.6	14.577	0.014735	4.9	2.1333
2018-10-17 12:00:00	0.047	0.046045	4.5	15.972	0.045602	5.38	27.594
2018-10-17 13:00:00	0.041	0.040124	4.5	15.097	0.039872	5.29	20.52
2018-10-17 14:00:00	0.041	0.040224	4.1	12.039	0.039833	4.91	20.587
2018-10-17 15:00:00	0.045	0.041068	3.8	7.068	0.055344	4.89	21.827
2018-10-17 16:00:00	0.005	0.00495	3.7	0.55607	0.0047645	3.85	0.11504
2018-10-17 17:00:00	0.0	0.0	3.8	-7.1074	0.0	3.8	0.0
2018-10-17 18:00:00	0.0	0.0	3.9	-15.555	0.0	3.89	0.0
2018-10-17 19:00:00	0.0	0.0	3.3	-24.441	0.0	3.33	0.0
2018-10-17 20:00:00	0.0	0.0	3.2	-33.406	0.0	3.21	0.0
2018-10-17 21:00:00	0.0	0.0	3.2	-42.013	0.0	3.2	0.0
2018-10-17 22:00:00	0.0	0.0	2.9	-49.628	0.0	2.92	0.0
2018-10-17 23:00:00	0.0	0.0	2.5	-55.277	0.0	2.52	0.0
2018-10-18 00:00:00	0.0	0.0	1.9	-57.516	0.0	1.93	0.0
2018-10-18 01:00:00	0.0	0.0	0.8	-56.0	0.0	0.86	0.0
2018-10-18 02:00:00	0.0	0.0	0.3	-51.012	0.0	0.33	0.0
2018-10-18 03:00:00	0.0	0.0	-0.3	-43.774	0.0	-0.27	0.0
2018-10-18 04:00:00	0.0	0.0	-1.1	-35.343	0.0	-1.06	0.0
2018-10-18 05:00:00	0.0	0.0	-1.1	-26.42	0.0	-1.1	0.0
2018-10-18 06:00:00	0.0	0.0	-0.6	-17.479	0.0	-0.63	0.0
2018-10-18 07:00:00	0.0	0.0	-0.7	-8.8914	0.0	-0.7	0.0
2018-10-18 08:00:00	0.0	0.0	-1.1	-1.0021	0.0	-1.08	0.0
2018-10-18 09:00:00	0.025	0.024279	-1.0	5.8268	0.025632	-1.0	6.9552
2018-10-18 10:00:00	0.069	0.064576	-0.8	11.207	0.074956	0.6	58.886
2018-10-18 11:00:00	0.149	0.11114	-0.5	14.755	0.22178	3.72	152.58
2018-10-18 12:00:00	0.234	0.081544	0.4	16.165	0.50048	9.98	270.91
2018-10-18 13:00:00	0.229	0.065798	0.7	15.302	0.51569	10.86	272.36
2018-10-18 14:00:00	0.151	0.0797	0.7	12.248	0.31074	7.04	179.81
2018-10-18 15:00:00	0.066	0.049753	0.1	7.2781	0.11968	2.68	26.741
2018-10-18 16:00:00	0.008	0.00792	-0.4	0.76386	0.0076232	-0.1	0.45382
2018-10-18 17:00:00	0.0	0.0	-0.6	-6.9029	0.0	-0.57	0.0
2018-10-18 18:00:00	0.0	0.0	-0.6	-15.353	0.0	-0.6	0.0
2018-10-18 19:00:00	0.0	0.0	-0.3	-24.241	0.0	-0.32	0.0
2018-10-18 20:00:00	0.0	0.0	-0.1	-33.206	0.0	-0.11	0.0
2018-10-18 21:00:00	0.0	0.0	0.3	-41.809	0.0	0.28	0.0
2018-10-18 22:00:00	0.0	0.0	0.7	-49.419	0.0	0.68	0.0
2018-10-18 23:00:00	0.0	0.0	1.2	-55.067	0.0	1.17	0.0
2018-10-19 00:00:00	0.0	0.0	1.2	-57.312	0.0	1.2	0.0
2018-10-19 01:00:00	0.0	0.0	1.5	-55.822	0.0	1.48	0.0
2018-10-19 02:00:00	0.0	0.0	1.8	-50.866	0.0	1.78	0.0
2018-10-19 03:00:00	0.0	0.0	1.8	-43.651	0.0	1.8	0.0
2018-10-19 04:00:00	0.0	0.0	2.6	-35.232	0.0	2.56	0.0
2018-10-19 05:00:00	0.0	0.0	2.4	-26.313	0.0	2.41	0.0
2018-10-19 06:00:00	0.0	0.0	3.1	-17.37	0.0	3.06	0.0
2018-10-19 07:00:00	0.0	0.0	3.8	-8.7733	0.0	3.76	0.0
2018-10-19 08:00:00	0.0	0.0	4.5	-0.87075	0.0	4.46	0.0
2018-10-19 09:00:00	0.022	0.021534	5.1	5.9748	0.021853	5.48	5.0005
2018-10-19 10:00:00	0.042	0.041184	5.3	11.374	0.040884	6.08	21.573
2018-10-19 11:00:00	0.051	0.050033	5.8	14.94	0.049411	6.74	32.628
2018-10-19 12:00:00	0.034	0.033132	6.6	16.366	0.033225	7.23	13.438
2018-10-19 13:00:00	0.031	0.030196	6.9	15.512	0.030336	7.49	10.945
2018-10-19 14:00:00	0.049	0.048008	6.5	12.464	0.047728	7.45	29.941
2018-10-19 15:00:00	0.035	0.033852	6.4	7.4932	0.035866	7.13	13.751
2018-10-19 16:00:00	0.002	0.00198	6.2	0.97609	0.0019058	6.28	0.0
2018-10-19 17:00:00	0.0	0.0	5.9	-6.6945	0.0	5.92	0.0
2018-10-19 18:00:00	0.0	0.0	5.8	-15.148	0.0	5.81	0.0
2018-10-19 19:00:00	0.0	0.0	5.6	-24.037	0.0	5.61	0.0
2018-10-19 20:00:00	0.0	0.0	5.3	-33.001	0.0	5.32	0.0
2018-10-19 21:00:00	0.0	0.0	4.8	-41.602	0.0	4.83	0.0
2018-10-19 22:00:00	0.0	0.0	4.4	-49.206	0.0	4.42	0.0
2018-10-19 23:00:00	0.0	0.0	3.5	-54.852	0.0	3.55	0.0
2018-10-20 00:00:00	0.0	0.0	4.0	-57.101	0.0	3.98	0.0
2018-10-20 01:00:00	0.0	0.0	4.1	-55.637	0.0	4.09	0.0
2018-10-20 02:00:00	0.0	0.0	4.2	-50.712	0.0	4.19	0.0
2018-10-20 03:00:00	0.0	0.0	2.7	-43.52	0.0	2.78	0.0
2018-10-20 04:00:00	0.0	0.0	0.8	-35.115	0.0	0.9	0.0
2018-10-20 05:00:00	0.0	0.0	-0.1	-26.2	0.0	-0.05	0.0
2018-10-20 06:00:00	0.0	0.0	-0.3	-17.253	0.0	-0.29	0.0
2018-10-20 07:00:00	0.0	0.0	-1.1	-8.6484	0.0	-1.06	0.0
2018-10-20 08:00:00	0.003	0.00297	-0.3	-0.73265	0.0028587	-0.28	0.0
2018-10-20 09:00:00	0.053	0.040756	0.1	6.1296	0.098685	1.91	15.149
2018-10-20 10:00:00	0.113	0.084227	0.6	11.547	0.17818	4.0	118.93
2018-10-20 11:00:00	0.14	0.11249	1.3	15.132	0.18882	4.98	136.78
2018-10-20 12:00:00	0.1	0.094856	1.8	16.572	0.10298	3.9	86.533
2018-10-20 13:00:00	0.082	0.079233	1.8	15.729	0.081755	3.44	68.142
2018-10-20 14:00:00	0.09	0.08143	1.8	12.684	0.10334	3.82	80.515
2018-10-20 15:00:00	0.036	0.034834	1.5	7.7131	0.036764	2.31	15.132
2018-10-20 16:00:00	0.001	0.00099	1.4	1.1926	0.0009529	1.46	0.0
2018-10-20 17:00:00	0.0	0.0	1.2	-6.4822	0.0	1.21	0.0
2018-10-20 18:00:00	0.0	0.0	0.9	-14.94	0.0	0.92	0.0
2018-10-20 19:00:00	0.0	0.0	0.7	-23.83	0.0	0.71	0.0
2018-10-20 20:00:00	0.0	0.0	0.7	-32.793	0.0	0.7	0.0
2018-10-20 21:00:00	0.0	0.0	0.6	-41.39	0.0	0.61	0.0
2018-10-20 22:00:00	0.0	0.0	0.5	-48.988	0.0	0.51	0.0
2018-10-20 23:00:00	0.0	0.0	0.2	-54.631	0.0	0.22	0.0
2018-10-21 00:00:00	0.0	0.0	0.2	-56.883	0.0	0.2	0.0
2018-10-21 01:00:00	0.0	0.0	0.1	-55.446	0.0	0.11	0.0
2018-10-21 02:00:00	0.0	0.0	-0.1	-50.551	0.0	-0.09	0.0
2018-10-21 03:00:00	0.0	0.0	-0.3	-43.383	0.0	-0.29	0.0
2018-10-21 04:00:00	0.0	0.0	-0.5	-34.99	0.0	-0.49	0.0
2018-10-21 05:00:00	0.0	0.0	-0.4	-26.08	0.0	-0.4	0.0
2018-10-21 06:00:00	0.0	0.0	-0.5	-17.13	0.0	-0.49	0.0
2018-10-21 07:00:00	0.0	0.0	-0.4	-8.5169	0.0	-0.4	0.0
2018-10-21 08:00:00	0.0	0.0	-0.8	-0.58781	0.0	-0.78	0.0
2018-10-21 09:00:00	0.038	0.035026	-0.9	6.2913	0.046023	-0.03	15.954
2018-10-21 10:00:00	0.112	0.085523	-0.8	11.728	0.17021	2.43	116.26
2018-10-21 11:00:00	0.201	0.097206	-0.6	15.33	0.3944	6.96	227.06
2018-10-21 12:00:00	0.186	0.12721	-0.4	16.786	0.29011	5.43	192.13
2018-10-21 13:00:00	0.167	0.12121	-0.5	15.951	0.24961	4.49	170.35
2018-10-21 14:00:00	0.183	0.061593	-0.9	12.91	0.42326	7.3	227.79
2018-10-21 15:00:00	0.1	0.041408	-0.9	7.9379	0.27194	4.57	11.076
2018-10-21 16:00:00	0.018	0.01782	-1.5	1.4134	0.017152	-0.87	3.2874
2018-10-21 17:00:00	0.0	0.0	-2.9	-6.2661	0.0	-2.8	0.0
2018-10-21 18:00:00	0.0	0.0	-3.4	-14.727	0.0	-3.37	0.0
2018-10-21 19:00:00	0.0	0.0	-2.4	-23.62	0.0	-2.45	0.0
2018-10-21 20:00:00	0.0	0.0	-2.0	-32.582	0.0	-2.02	0.0
2018-10-21 21:00:00	0.0	0.0	-1.8	-41.174	0.0	-1.81	0.0
2018-10-21 22:00:00	0.0	0.0	-1.7	-48.766	0.0	-1.71	0.0
2018-10-21 23:00:00	0.0	0.0	-1.8	-54.405	0.0	-1.8	0.0
2018-10-22 00:00:00	0.0	0.0	-2.0	-56.66	0.0	-1.99	0.0
2018-10-22 01:00:00	0.0	0.0	-2.0	-55.247	0.0	-2.0	0.0
2018-10-22 02:00:00	0.0	0.0	-1.9	-50.383	0.0	-1.91	0.0
2018-10-22 03:00:00	0.0	0.0	-1.9	-43.238	0.0	-1.9	0.0
2018-10-22 04:00:00	0.0	0.0	-1.8	-34.859	0.0	-1.81	0.0
2018-10-22 05:00:00	0.0	0.0	-1.7	-25.953	0.0	-1.71	0.0
2018-10-22 06:00:00	0.0	0.0	-1.6	-17.001	0.0	-1.61	0.0
2018-10-22 07:00:00	0.0	0.0	-1.5	-8.3786	0.0	-1.51	0.0
2018-10-22 08:00:00	0.001	0.00099	-1.5	-0.43629	0.0009529	-1.5	0.0
2018-10-22 09:00:00	0.021	0.020601	-1.2	6.4596	0.020623	-0.83	4.7169
2018-10-22 10:00:00	0.032	0.031326	-0.7	11.915	0.031185	-0.12	12.372
2018-10-22 11:00:00	0.093	0.088214	-0.3	15.535	0.095965	1.51	80.365
2018-10-22 12:00:00	0.09	0.08691	0.3	17.005	0.089598	2.05	76.118
2018-10-22 13:00:00	0.1	0.094396	0.7	16.18	0.10389	2.72	87.202
2018-10-22 14:00:00	0.104	0.090361	0.8	13.141	0.12745	3.29	97.709
2018-10-22 15:00:00	0.046	0.043436	0.7	8.1673	0.050121	1.77	25.024
2018-10-22 16:00:00	0.004	0.00396	0.6	1.6383	0.0038116	0.73	0.060525
2018-10-22 17:00:00	0.0	0.0	0.7	-6.0464	0.0	0.7	0.0
2018-10-22 18:00:00	0.0	0.0	1.0	-14.512	0.0	0.98	0.0
2018-10-22 19:00:00	0.0	0.0	1.3	-23.406	0.0	1.28	0.0
2018-10-22 20:00:00	0.0	0.0	1.6	-32.368	0.0	1.58	0.0
2018-10-22 21:00:00	0.0	0.0	1.3	-40.955	0.0	1.31	0.0
2018-10-22 22:00:00	0.0	0.0	0.7	-48.54	0.0	0.73	0.0
2018-10-22 23:00:00	0.0	0.0	0.2	-54.174	0.0	0.23	0.0
2018-10-23 00:00:00	0.0	0.0	0.4	-56.43	0.0	0.39	0.0
2018-10-23 01:00:00	0.0	0.0	0.4	-55.041	0.0	0.4	0.0
2018-10-23 02:00:00	0.0	0.0	0.6	-50.207	0.0	0.59	0.0
2018-10-23 03:00:00	0.0	0.0	0.8	-43.086	0.0	0.79	0.0
2018-10-23 04:00:00	0.0	0.0	0.8	-34.72	0.0	0.8	0.0
2018-10-23 05:00:00	0.0	0.0	0.8	-25.819	0.0	0.8	0.0
2018-10-23 06:00:00	0.0	0.0	0.7	-16.864	0.0	0.7	0.0
2018-10-23 07:00:00	0.0	0.0	0.8	-8.2338	0.0	0.8	0.0
2018-10-23 08:00:00	0.0	0.0	1.0	-0.27812	0.0	0.99	0.0
2018-10-23 09:00:00	0.029	0.028162	1.4	6.6346	0.029452	1.93	9.5079
2018-10-23 10:00:00	0.054	0.052656	2.0	12.108	0.053145	3.0	38.523
2018-10-23 11:00:00	0.058	0.056896	1.9	15.747	0.056159	3.01	44.278
2018-10-23 12:00:00	0.067	0.065699	2.3	17.231	0.064867	3.56	53.402
2018-10-23 13:00:00	0.079	0.076861	2.6	16.414	0.077631	4.11	64.72
2018-10-23 14:00:00	0.093	0.084852	3.0	13.378	0.10417	5.01	82.216
2018-10-23 15:00:00	0.068	0.056574	2.8	8.4012	0.098127	4.75	36.147
2018-10-23 16:00:00	0.016	0.01584	1.5	1.8671	0.015246	1.95	2.4458
2018-10-23 17:00:00	0.0	0.0	0.7	-5.8231	0.0	0.76	0.0
2018-10-23 18:00:00	0.0	0.0	0.4	-14.293	0.0	0.42	0.0
2018-10-23 19:00:00	0.0	0.0	0.1	-23.19	0.0	0.12	0.0
2018-10-23 20:00:00	0.0	0.0	-0.1	-32.15	0.0	-0.09	0.0
2018-10-23 21:00:00	0.0	0.0	-0.2	-40.732	0.0	-0.19	0.0
2018-10-23 22:00:00	0.0	0.0	-0.1	-48.309	0.0	-0.1	0.0
2018-10-23 23:00:00	0.0	0.0	-0.3	-53.937	0.0	-0.29	0.0
2018-10-24 00:00:00	0.0	0.0	0.1	-56.194	0.0	0.08	0.0
2018-10-24 01:00:00	0.0	0.0	-0.1	-54.828	0.0	-0.09	0.0
2018-10-24 02:00:00	0.0	0.0	-0.7	-50.024	0.0	-0.67	0.0
2018-10-24 03:00:00	0.0	0.0	-0.7	-42.927	0.0	-0.7	0.0
2018-10-24 04:00:00	0.0	0.0	-0.4	-34.575	0.0	-0.42	0.0
2018-10-24 05:00:00	0.0	0.0	-0.1	-25.679	0.0	-0.12	0.0
2018-10-24 06:00:00	0.0	0.0	0.6	-16.721	0.0	0.56	0.0
2018-10-24 07:00:00	0.0	0.0	0.7	-8.0823	0.0	0.69	0.0
2018-10-24 08:00:00	0.003	0.00297	0.9	-0.11336	0.0028587	0.94	0.0
2018-10-24 09:00:00	0.051	0.043568	1.2	6.8162	0.073429	2.56	24.956
2018-10-24 10:00:00	0.052	0.050836	1.8	12.308	0.050863	2.79	35.324
2018-10-24 11:00:00	0.046	0.045053	2.3	15.965	0.044614	3.16	26.723
2018-10-24 12:00:00	0.063	0.061807	2.3	17.463	0.060919	3.49	49.773
2018-10-24 13:00:00	0.074	0.072308	0.3	16.654	0.072121	1.82	60.339
2018-10-24 14:00:00	0.053	0.051948	0.1	13.619	0.051481	1.15	37.006
2018-10-24 15:00:00	0.018	0.017563	0.4	8.6396	0.017757	0.77	3.2545
2018-10-24 16:00:00	0.005	0.00495	0.3	2.0999	0.0047645	0.41	0.12095
2018-10-24 17:00:00	0.0	0.0	0.4	-5.5964	0.0	0.4	0.0
2018-10-24 18:00:00	0.0	0.0	0.4	-14.071	0.0	0.4	0.0
2018-10-24 19:00:00	0.0	0.0	0.5	-22.97	0.0	0.5	0.0
2018-10-24 20:00:00	0.0	0.0	0.6	-31.929	0.0	0.59	0.0
2018-10-24 21:00:00	0.0	0.0	0.8	-40.506	0.0	0.79	0.0
2018-10-24 22:00:00	0.0	0.0	2.3	-48.075	0.0	2.22	0.0
2018-10-24 23:00:00	0.0	0.0	2.3	-53.696	0.0	2.3	0.0
2018-10-25 00:00:00	0.0	0.0	2.1	-55.952	0.0	2.11	0.0
2018-10-25 01:00:00	0.0	0.0	2.1	-54.609	0.0	2.1	0.0
2018-10-25 02:00:00	0.0	0.0	1.7	-49.834	0.0	1.72	0.0
2018-10-25 03:00:00	0.0	0.0	1.1	-42.76	0.0	1.13	0.0
2018-10-25 04:00:00	0.0	0.0	2.1	-34.423	0.0	2.05	0.0
2018-10-25 05:00:00	0.0	0.0	2.5	-25.531	0.0	2.48	0.0
2018-10-25 06:00:00	0.0	0.0	2.2	-16.572	0.0	2.21	0.0
2018-10-25 07:00:00	0.0	0.0	2.1	-7.9243	0.0	2.11	0.0
2018-10-25 08:00:00	0.006	0.00594	2.5	0.057948	0.0057174	2.59	0.20063
2018-10-25 09:00:00	0.067	0.047459	2.1	7.0044	0.13062	4.55	16.215
2018-10-25 10:00:00	0.091	0.081573	2.3	12.515	0.10579	4.4	81.614
2018-10-25 11:00:00	0.147	0.12019	3.1	16.189	0.18977	6.73	140.07
2018-10-25 12:00:00	0.23	0.11893	4.1	17.701	0.41491	12.04	242.63
2018-10-25 13:00:00	0.211	0.11821	4.8	16.899	0.37098	12.14	221.45
2018-10-25 14:00:00	0.089	0.083015	4.8	13.866	0.095189	6.96	76.037
2018-10-25 15:00:00	0.04	0.038877	5.0	8.8823	0.039996	5.85	18.74
2018-10-25 16:00:00	0.006	0.00594	4.3	2.3364	0.0057174	4.49	0.19553
2018-10-25 17:00:00	0.0	0.0	3.3	-5.3663	0.0	3.36	0.0
2018-10-25 18:00:00	0.0	0.0	3.2	-13.846	0.0	3.21	0.0
2018-10-25 19:00:00	0.0	0.0	3.2	-22.747	0.0	3.2	0.0
2018-10-25 20:00:00	0.0	0.0	3.1	-31.705	0.0	3.11	0.0
2018-10-25 21:00:00	0.0	0.0	3.0	-40.276	0.0	3.01	0.0
2018-10-25 22:00:00	0.0	0.0	3.6	-47.836	0.0	3.57	0.0
2018-10-25 23:00:00	0.0	0.0	4.5	-53.45	0.0	4.45	0.0
2018-10-26 00:00:00	0.0	0.0	5.3	-55.705	0.0	5.26	0.0
2018-10-26 01:00:00	0.0	0.0	5.8	-54.382	0.0	5.77	0.0
2018-10-26 02:00:00	0.0	0.0	5.9	-49.637	0.0	5.89	0.0
2018-10-26 03:00:00	0.0	0.0	5.2	-42.587	0.0	5.24	0.0
2018-10-26 04:00:00	0.0	0.0	5.0	-34.264	0.0	5.01	0.0
2018-10-26 05:00:00	0.0	0.0	4.1	-25.378	0.0	4.15	0.0
2018-10-26 06:00:00	0.0	0.0	3.8	-16.416	0.0	3.82	0.0
2018-10-26 07:00:00	0.0	0.0	3.5	-7.7597	0.0	3.52	0.0
2018-10-26 08:00:00	0.006	0.00594	3.6	0.23574	0.0057174	3.6	0.19794
2018-10-26 09:00:00	0.055	0.04666	3.7	7.199	0.078731	5.16	28.28
2018-10-26 10:00:00	0.134	0.093456	4.5	12.728	0.21693	8.6	139.63
2018-10-26 11:00:00	0.204	0.11462	5.3	16.419	0.35969	12.23	214.36
2018-10-26 12:00:00	0.223	0.12793	6.0	17.944	0.37991	13.47	229.1
2018-10-26 13:00:00	0.206	0.12487	6.8	17.15	0.34382	13.6	210.81
2018-10-26 14:00:00	0.081	0.0772	6.8	14.117	0.083014	8.71	66.681
2018-10-26 15:00:00	0.061	0.055438	6.7	9.1292	0.071712	8.15	40.639
2018-10-26 16:00:00	0.012	0.01188	5.7	2.5766	0.011435	6.04	1.1934
2018-10-26 17:00:00	0.0	0.0	4.8	-5.133	0.0	4.86	0.0
2018-10-26 18:00:00	0.0	0.0	5.1	-13.618	0.0	5.09	0.0
2018-10-26 19:00:00	0.0	0.0	5.2	-22.522	0.0	5.19	0.0
2018-10-26 20:00:00	0.0	0.0	5.2	-31.478	0.0	5.2	0.0
2018-10-26 21:00:00	0.0	0.0	4.8	-40.043	0.0	4.82	0.0
2018-10-26 22:00:00	0.0	0.0	4.6	-47.593	0.0	4.61	0.0
2018-10-26 23:00:00	0.0	0.0	4.5	-53.199	0.0	4.51	0.0
2018-10-27 00:00:00	0.0	0.0	4.5	-55.451	0.0	4.5	0.0
2018-10-27 01:00:00	0.0	0.0	4.8	-54.15	0.0	4.78	0.0
2018-10-27 02:00:00	0.0	0.0	4.9	-49.433	0.0	4.89	0.0
2018-10-27 03:00:00	0.0	0.0	4.6	-42.407	0.0	4.61	0.0
2018-10-27 04:00:00	0.0	0.0	4.4	-34.098	0.0	4.41	0.0
2018-10-27 05:00:00	0.0	0.0	4.4	-25.217	0.0	4.4	0.0
2018-10-27 06:00:00	0.0	0.0	4.3	-16.253	0.0	4.31	0.0
2018-10-27 07:00:00	0.0	0.0	4.3	-7.5888	0.0	4.3	0.0
2018-10-27 08:00:00	0.006	0.00594	3.7	0.41995	0.0057174	3.84	0.1973
2018-10-27 09:00:00	0.078	0.0488	3.8	7.4	0.16779	6.92	16.067
2018-10-27 10:00:00	0.159	0.08579	4.3	12.948	0.3063	10.17	178.12
2018-10-27 11:00:00	0.18	0.12662	5.4	16.656	0.27009	10.72	178.9
2018-10-27 12:00:00	0.107	0.10206	5.9	18.194	0.10838	8.18	91.371
2018-10-27 13:00:00	0.047	0.045981	5.0	17.406	0.045595	6.02	27.439
2018-10-27 14:00:00	0.087	0.082204	5.5	14.373	0.090494	7.23	73.16
